otX0,otY0,otZ0,vx0,vy0,vz0,otRoll0,otPitch0,otYaw0,p0,q0,r0,T0,time
-1.7291979789733887,-1.1651759147644043,-1.701623558998108,1.140540599822998,-0.9861245155334473,0.103617824614048,0.20703688263893127,0.12343863397836685,-7.650134086608887,-0.16969257593154907,0.19999998807907104,-0.3776693642139435,-0.20609350502490997,2996.0
-1.7177926301956177,-1.175037145614624,-1.7005873918533325,1.1516072750091553,-0.9686955213546753,0.11456385254859924,0.20493239164352417,0.1261722594499588,-7.653444290161133,-0.1776251643896103,0.19999998807907104,-0.3796699047088623,-0.30334123969078064,2997.0
-1.706276535987854,-1.1847240924835205,-1.6994417905807495,1.1621969938278198,-0.9513987302780151,0.12679214775562286,0.2027362436056137,0.12890304625034332,-7.656781196594238,-0.18348149955272675,0.19999998807907104,-0.38165244460105896,-0.3204812705516815,2998.0
-1.6946545839309692,-1.1942380666732788,-1.6981738805770874,1.1725002527236938,-0.9340602159500122,0.13923421502113342,0.20046906173229218,0.131630539894104,-7.660144805908203,-0.18780501186847687,0.19999998807907104,-0.37826624512672424,-0.334731787443161,2999.0
-1.6829296350479126,-1.2035787105560303,-1.6967815160751343,1.1825215816497803,-0.9166747331619263,0.1518518328666687,0.19815295934677124,0.1343437284231186,-7.663482189178467,-0.1909969002008438,0.19999998807907104,-0.37832313776016235,-0.4040030241012573,3000.0
-1.6711044311523438,-1.2127454280853271,-1.6952630281448364,1.192132592201233,-0.8993687629699707,0.16537974774837494,0.19579488039016724,0.1370493471622467,-7.66682767868042,-0.1817835122346878,0.18133370578289032,-0.3803178071975708,-0.23375101387500763,3001.0
-1.659183144569397,-1.2217391729354858,-1.6936092376708984,1.2018834352493286,-0.8815933465957642,0.17662233114242554,0.1935112029314041,0.13956792652606964,-7.6702375411987305,-0.1714555025100708,0.10364526510238647,-0.3744485378265381,-0.19234296679496765,3002.0
-1.6471643447875977,-1.2305550575256348,-1.691843032836914,1.2114864587783813,-0.8636550903320312,0.18729804456233978,0.19130843877792358,0.1413051187992096,-7.6737470626831055,-0.14778897166252136,0.11902264505624771,-0.3691374957561493,-0.22202877700328827,3003.0
-1.6350494623184204,-1.2391916513442993,-1.6899700164794922,1.2208045721054077,-0.8457839488983154,0.1983456313610077,0.18934720754623413,0.14317552745342255,-7.677178859710693,-0.16145455837249756,0.09530215710401535,-0.36381402611732483,-0.16785567998886108,3004.0
-1.6228413581848145,-1.2476494312286377,-1.6879866123199463,1.2300435304641724,-0.8277665376663208,0.20865169167518616,0.18724341690540314,0.14479628205299377,-7.680607795715332,-0.15023097395896912,0.06910500675439835,-0.3564625382423401,-0.04843465983867645,3005.0
-1.6105408668518066,-1.2559270858764648,-1.685900092124939,1.2393364906311035,-0.8094696402549744,0.21734005212783813,0.18524916470050812,0.14613881707191467,-7.684017181396484,-0.1401236206293106,0.014018729329109192,-0.3528172969818115,-0.10484031587839127,3006.0
-1.5981475114822388,-1.2640217542648315,-1.6837266683578491,1.248313546180725,-0.7913283109664917,0.22675609588623047,0.18334130942821503,0.14692646265029907,-7.687496185302734,-0.11928296834230423,-0.044151488691568375,-0.34647902846336365,-0.004203461110591888,3007.0
-1.5856643915176392,-1.271934986114502,-1.6814590692520142,1.2573318481445312,-0.7730177640914917,0.23479512333869934,0.181632399559021,0.1471240371465683,-7.69102144241333,-0.08117455989122391,-0.07040467858314514,-0.3396996557712555,0.06021951138973236,3008.0
-1.5730910301208496,-1.2796651124954224,-1.679111123085022,1.2663394212722778,-0.7546725273132324,0.24193373322486877,0.18030667304992676,0.14704519510269165,-7.694527626037598,-0.07639631628990173,-0.10562863945960999,-0.333810418844223,0.011656753718852997,3009.0
-1.5604276657104492,-1.2872118949890137,-1.6766917705535889,1.2751346826553345,-0.7365766763687134,0.24968215823173523,0.1790282428264618,0.14660465717315674,-7.6980390548706055,-0.056258831173181534,-0.13127873837947845,-0.32850977778434753,0.06547661870718002,3010.0
-1.5476763248443604,-1.294577717781067,-1.6741949319839478,1.2839442491531372,-0.7185205221176147,0.25666725635528564,0.1779537945985794,0.14589783549308777,-7.701542854309082,-0.03785489499568939,-0.14995715022087097,-0.3201550245285034,0.14669391512870789,3011.0
-1.5348368883132935,-1.3017629384994507,-1.6716282367706299,1.2928472757339478,-0.7004624009132385,0.26252079010009766,0.17707322537899017,0.14498867094516754,-7.704996109008789,-0.05206907168030739,-0.16355878114700317,-0.3158411979675293,0.12633289396762848,3012.0
-1.5219084024429321,-1.308767557144165,-1.6690030097961426,1.3016493320465088,-0.6826522350311279,0.26860055327415466,0.17605650424957275,0.14393500983715057,-7.708429336547852,-0.029228629544377327,-0.17346349358558655,-0.31744086742401123,0.2808341979980469,3013.0
-1.5088919401168823,-1.3155940771102905,-1.6663169860839844,1.3107062578201294,-0.6647058725357056,0.27256354689598083,0.17526720464229584,0.14278317987918854,-7.711894512176514,-0.0381951630115509,-0.18067610263824463,-0.3098744750022888,0.3253410756587982,3014.0
-1.495784878730774,-1.322241187095642,-1.6635913848876953,1.3198093175888062,-0.6468830704689026,0.27588245272636414,0.17440131306648254,0.1415444314479828,-7.715295314788818,-0.05169996619224548,-0.1859283298254013,-0.3048149049282074,0.33309701085090637,3015.0
-1.4825867414474487,-1.3287099599838257,-1.6608325242996216,1.328873634338379,-0.6292746067047119,0.27904748916625977,0.1734105795621872,0.14024226367473602,-7.718653202056885,-0.051787447184324265,-0.18975301086902618,-0.2969154715538025,0.45103368163108826,3016.0
-1.469298005104065,-1.3350026607513428,-1.658042073249817,1.3381173610687256,-0.611644983291626,0.2805810570716858,0.17243361473083496,0.138885498046875,-7.721937656402588,-0.07201866805553436,-0.19253814220428467,-0.2943004369735718,0.5481141805648804,3017.0
-1.4559168815612793,-1.3411190509796143,-1.6552362442016602,1.3474963903427124,-0.5940483808517456,0.28076162934303284,0.1712619662284851,0.13749362528324127,-7.725198745727539,-0.0622330978512764,-0.1945662796497345,-0.29467085003852844,0.5586015582084656,3018.0
-1.4424419403076172,-1.3470594882965088,-1.6524286270141602,1.3568097352981567,-0.5766794681549072,0.28074708580970764,0.17019198834896088,0.1360786259174347,-7.728464603424072,-0.09736841917037964,-0.19604316353797913,-0.2974182069301605,0.6366595029830933,3019.0
-1.428873896598816,-1.3528262376785278,-1.6496211290359497,1.366207242012024,-0.5593960285186768,0.2796328067779541,0.16877149045467377,0.13465026021003723,-7.731758117675781,-0.09206504374742508,-0.1971186250448227,-0.29762473702430725,0.6764367818832397,3020.0
-1.415211796760559,-1.3584202527999878,-1.646824836730957,1.3755736351013184,-0.5422863960266113,0.2779282033443451,0.1674085259437561,0.13320700824260712,-7.735053062438965,-0.09213060885667801,-0.19790178537368774,-0.29984843730926514,0.7336564660072327,3021.0
-1.4014561176300049,-1.3638430833816528,-1.6440455913543701,1.3849494457244873,-0.5253164768218994,0.2754000425338745,0.1660468578338623,0.1317552924156189,-7.738368988037109,-0.11671926081180573,-0.19847208261489868,-0.30254921317100525,0.7807572484016418,3022.0
-1.3876066207885742,-1.369096279144287,-1.641291618347168,1.3943126201629639,-0.5085097551345825,0.2721843719482422,0.16444076597690582,0.1302979439496994,-7.7417097091674805,-0.10692232847213745,-0.19888736307621002,-0.305225670337677,0.8044631481170654,3023.0
-1.3736635446548462,-1.3741813898086548,-1.6385698318481445,1.4035892486572266,-0.4919176995754242,0.2685931324958801,0.1629343032836914,0.1288355588912964,-7.74507474899292,-0.12550176680088043,-0.19918978214263916,-0.3047040104866028,0.8390423655509949,3024.0
-1.359627604484558,-1.3791005611419678,-1.6358839273452759,1.4128108024597168,-0.4755185842514038,0.26448190212249756,0.16124789416790009,0.12736432254314423,-7.748432159423828,-0.13527555763721466,-0.19941000640392303,-0.30736109614372253,0.8675065040588379,3025.0
-1.3454995155334473,-1.3838557004928589,-1.6332391500473022,1.4219448566436768,-0.4593273103237152,0.25993144512176514,0.15946564078330994,0.12588955461978912,-7.7518134117126465,-0.14735564589500427,-0.19957037270069122,-0.30999428033828735,0.8638527989387512,3026.0
-1.3312801122665405,-1.38844895362854,-1.6306397914886475,1.4309163093566895,-0.4434070289134979,0.2553735077381134,0.15756462514400482,0.12441141158342361,-7.755218029022217,-0.14075402915477753,-0.1996871381998062,-0.31260377168655396,0.887929379940033,3027.0
-1.316970944404602,-1.392883062362671,-1.6280860900878906,1.4397677183151245,-0.4277052879333496,0.2504347860813141,0.15573181211948395,0.12292979657649994,-7.758645057678223,-0.1562609225511551,-0.1997721791267395,-0.31518977880477905,0.8972113728523254,3028.0
-1.302573323249817,-1.3971601724624634,-1.6255817413330078,1.4484758377075195,-0.41224929690361023,0.24531596899032593,0.15374620258808136,0.12144511938095093,-7.762094497680664,-0.15572108328342438,-0.19983410835266113,-0.31503164768218994,0.9153887629508972,3029.0
-1.2880885601043701,-1.4012826681137085,-1.6231285333633423,1.457041621208191,-0.3970235288143158,0.23989666998386383,0.1517716944217682,0.11995279043912888,-7.765539169311523,-0.16731053590774536,-0.19987919926643372,-0.31759580969810486,0.9303516149520874,3030.0
-1.2735180854797363,-1.4052529335021973,-1.6207295656204224,1.465458631515503,-0.3820336163043976,0.2342212200164795,0.14968375861644745,0.11845714598894119,-7.76900577545166,-0.14510290324687958,-0.19991204142570496,-0.320004940032959,0.9426683783531189,3031.0
-1.2588634490966797,-1.4090732336044312,-1.6183873414993286,1.473709225654602,-0.3672848343849182,0.22832520306110382,0.14782065153121948,0.11695758998394012,-7.772492408752441,-0.1594715416431427,-0.1999359428882599,-0.3199043869972229,0.9528070688247681,3032.0
-1.244126319885254,-1.4127460718154907,-1.6161041259765625,1.4818118810653687,-0.3527787923812866,0.2222410887479782,0.14581957459449768,0.11545120179653168,-7.775974750518799,-0.16112317144870758,-0.1999533474445343,-0.31759265065193176,0.890872061252594,3033.0
-1.2293082475662231,-1.416273832321167,-1.6138817071914673,1.4896165132522583,-0.33863961696624756,0.21694140136241913,0.14381025731563568,0.11393436044454575,-7.779430389404297,-0.16146118938922882,-0.19996602833271027,-0.320133775472641,0.9101704955101013,3034.0
-1.2144120931625366,-1.419660210609436,-1.6117123365402222,1.4972739219665527,-0.3247256278991699,0.21133096516132355,0.14180029928684235,0.11241414397954941,-7.782907962799072,-0.15690724551677704,-0.19997526705265045,-0.3219353258609772,0.9260561466217041,3035.0
-1.1994394063949585,-1.4229074716567993,-1.609598994255066,1.5047768354415894,-0.3110423982143402,0.20545679330825806,0.1398395299911499,0.11088944226503372,-7.786399841308594,-0.15477830171585083,-0.19998198747634888,-0.32443735003471375,0.939132571220398,3036.0
-1.1843916177749634,-1.4260178804397583,-1.6075444221496582,1.5121241807937622,-0.2975938618183136,0.19935822486877441,0.13790298998355865,0.10936135798692703,-7.789912700653076,-0.16661451756954193,-0.19998688995838165,-0.3269168734550476,0.949896514415741,3037.0
-1.169270396232605,-1.428993821144104,-1.6055508852005005,1.5193135738372803,-0.284383088350296,0.19306762516498566,0.13585111498832703,0.10782987624406815,-7.793447017669678,-0.1586490273475647,-0.19999045133590698,-0.3293740749359131,0.9587569236755371,3038.0
-1.1540772914886475,-1.4318376779556274,-1.603620171546936,1.5263285636901855,-0.271413117647171,0.18661083281040192,0.1338820457458496,0.10629448294639587,-7.797001838684082,-0.1602269560098648,-0.1999930441379547,-0.3265727758407593,0.9660504460334778,3039.0
-1.1388139724731445,-1.4345518350601196,-1.601754069328308,1.5331745147705078,-0.2586851716041565,0.18001073598861694,0.13190597295761108,0.10474836826324463,-7.800525188446045,-0.17063705623149872,-0.19999493658542633,-0.32265064120292664,0.9720541834831238,3040.0
-1.1234822273254395,-1.4371386766433716,-1.5999540090560913,1.5398472547531128,-0.24620048701763153,0.17328570783138275,0.12983568012714386,0.10319015383720398,-7.8040056228637695,-0.1783224493265152,-0.19999630749225616,-0.32312339544296265,0.9769961833953857,3041.0
-1.108083724975586,-1.4396007061004639,-1.5982211828231812,1.54633367061615,-0.23396030068397522,0.16645042598247528,0.12769383192062378,0.10162537544965744,-7.8074870109558105,-0.1839962750673294,-0.19999730587005615,-0.3236086070537567,0.9810642600059509,3042.0
-1.0926203727722168,-1.4419403076171875,-1.5965566635131836,1.552623987197876,-0.2219652384519577,0.1595172882080078,0.12550057470798492,0.10005379468202591,-7.810969352722168,-0.18818505108356476,-0.19999803602695465,-0.3260955810546875,0.9844129085540771,3043.0
-1.0770940780639648,-1.444159984588623,-1.5949615240097046,1.5587109327316284,-0.2102154940366745,0.15249685943126678,0.12326880544424057,0.09847772121429443,-7.814472675323486,-0.19127747416496277,-0.19999857246875763,-0.32834723591804504,0.8615176677703857,3044.0
-1.061506986618042,-1.4462621212005615,-1.593436598777771,1.5643835067749023,-0.19888751208782196,0.14710237085819244,0.12100979685783386,0.09689663350582123,-7.817994117736816,-0.19356049597263336,-0.19999895989894867,-0.3298494219779968,0.8724227547645569,3045.0
-1.045863151550293,-1.4482510089874268,-1.5919655561447144,1.5698601007461548,-0.18778881430625916,0.141520693898201,0.11873245239257812,0.09530944377183914,-7.821526527404785,-0.18033936619758606,-0.19999924302101135,-0.3322802484035492,0.8949838280677795,3046.0
-1.0301645994186401,-1.4501289129257202,-1.5905503034591675,1.575156331062317,-0.17690297961235046,0.13559456169605255,0.11659099161624908,0.09371712803840637,-7.825078964233398,-0.1613040566444397,-0.19999945163726807,-0.334689199924469,0.7917215824127197,3047.0
-1.0144129991531372,-1.4518979787826538,-1.589194416999817,1.5800888538360596,-0.1663958877325058,0.13103444874286652,0.1146436333656311,0.09212004393339157,-7.828651428222656,-0.12373119592666626,-0.19999960064888,-0.3327470123767853,0.8285540342330933,3048.0
-0.998612105846405,-1.4535619020462036,-1.5878840684890747,1.584897518157959,-0.15607872605323792,0.125940203666687,0.11307980865240097,0.09051381796598434,-7.83220100402832,-0.1259201318025589,-0.19999970495700836,-0.3351517617702484,0.8588729500770569,3049.0
-0.9827631115913391,-1.455122709274292,-1.5866246223449707,1.5896100997924805,-0.14595985412597656,0.12040288746356964,0.11149787902832031,0.08890477567911148,-7.835771560668945,-0.1337658166885376,-0.19999977946281433,-0.33499228954315186,0.883830189704895,3050.0
-0.9668670296669006,-1.4565823078155518,-1.5854206085205078,1.5942150354385376,-0.13604648411273956,0.11449587345123291,0.10984362661838531,0.08728992938995361,-7.839337348937988,-0.15110179781913757,-0.1999998390674591,-0.33737683296203613,0.9043739438056946,3051.0
-0.9509248733520508,-1.4579427242279053,-1.5842756032943726,1.5986965894699097,-0.12634429335594177,0.10827949643135071,0.10801995545625687,0.08567182719707489,-7.842923641204834,-0.1491680145263672,-0.1999998837709427,-0.33973991870880127,0.9212846755981445,3052.0
-0.9349378943443298,-1.459206223487854,-1.5831928253173828,1.6030303239822388,-0.11685767024755478,0.10180313885211945,0.10621967911720276,0.0840497612953186,-7.846529960632324,-0.15122483670711517,-0.19999991357326508,-0.342081755399704,0.9352048635482788,3053.0
-0.9189075827598572,-1.4603748321533203,-1.5821747779846191,1.6072132587432861,-0.1075897291302681,0.09510838985443115,0.10440299659967422,0.08242370933294296,-7.850156307220459,-0.12111005187034607,-0.19999994337558746,-0.34106412529945374,0.9466633796691895,3054.0
-0.9028354287147522,-1.4614506959915161,-1.581223726272583,1.6112390756607056,-0.09854277223348618,0.08822952955961227,0.10289445519447327,0.08079003542661667,-7.853769302368164,-0.12442032992839813,-0.19999995827674866,-0.34339404106140137,0.8873897194862366,3055.0
-0.8867230415344238,-1.4624360799789429,-1.5803414583206177,1.615039348602295,-0.08979431539773941,0.08213169872760773,0.10135705769062042,0.07915332168340683,-7.857402324676514,-0.11745976656675339,-0.19999997317790985,-0.34570297598838806,0.9073039889335632,3056.0
-0.8705726265907288,-1.4633339643478394,-1.5795201063156128,1.6187227964401245,-0.08125478029251099,0.07573751360177994,0.09989360719919205,0.07751338183879852,-7.861055374145508,-0.13906365633010864,-0.19999998807907104,-0.34799113869667053,0.9236965775489807,3057.0
-0.8543853759765625,-1.4641464948654175,-1.5787627696990967,1.622291088104248,-0.07292784750461578,0.06909585744142532,0.09821854531764984,0.07587039470672607,-7.8647284507751465,-0.13380266726016998,-0.19999998807907104,-0.3502587080001831,0.9371902346611023,3058.0
-0.8381624817848206,-1.4648758172988892,-1.5780718326568604,1.6257166862487793,-0.0648159310221672,0.062246207147836685,0.09660063683986664,0.07422350347042084,-7.8684210777282715,-0.138498455286026,-0.19999998807907104,-0.3525058925151825,0.9482976794242859,3059.0
-0.8219053149223328,-1.4655239582061768,-1.5774493217468262,1.6290013790130615,-0.05692099779844284,0.0552220419049263,0.09494040906429291,0.07257281988859177,-7.872132778167725,-0.11566896736621857,-0.19999998807907104,-0.35473284125328064,0.9574408531188965,3060.0
-0.8056153059005737,-1.4660931825637817,-1.576897144317627,1.6321371793746948,-0.04924424737691879,0.04805077239871025,0.09351320564746857,0.07091810554265976,-7.875863552093506,-0.10394340753555298,-0.19999998807907104,-0.3518102169036865,0.945432722568512,3061.0
-0.7892939448356628,-1.466585636138916,-1.5764166116714478,1.635120153427124,-0.04180542007088661,0.04102233797311783,0.09221167862415314,0.06925535202026367,-7.8795623779296875,-0.10738435387611389,-0.19999998807907104,-0.3540434241294861,0.8845894932746887,3062.0
-0.7729427218437195,-1.4670037031173706,-1.5760064125061035,1.6378998756408691,-0.03464777022600174,0.03480414301156998,0.09088052064180374,0.06758985668420792,-7.8832807540893555,-0.10554759949445724,-0.19999998807907104,-0.35625654458999634,0.8679748773574829,3063.0
-0.7565637230873108,-1.4673501253128052,-1.5756583213806152,1.6405308246612549,-0.02772759273648262,0.028793714940547943,0.08957259356975555,0.06592143326997757,-7.88701868057251,-0.08702801913022995,-0.19999998807907104,-0.3567013144493103,0.7672003507614136,3064.0
-0.7401584386825562,-1.4676274061203003,-1.57537043094635,1.642909288406372,-0.02111532911658287,0.024140622466802597,0.08845596015453339,0.06424853205680847,-7.890758514404297,-0.09118416905403137,-0.19999998807907104,-0.3567359745502472,0.8083691596984863,3065.0
-0.7237293720245361,-1.4678385257720947,-1.5751290321350098,1.6452337503433228,-0.014686957001686096,0.018908755853772163,0.08730413764715195,0.06257149577140808,-7.894496440887451,-0.08069092035293579,-0.19999998807907104,-0.35892486572265625,0.6734577417373657,3066.0
-0.7072770595550537,-1.4679853916168213,-1.5749399662017822,1.6472817659378052,-0.008585475385189056,0.015502813272178173,0.0862622782588005,0.060892071574926376,-7.898253917694092,-0.05637744814157486,-0.19999998807907104,-0.36109405755996704,0.7090084552764893,3067.0
-0.6908042430877686,-1.4680712223052979,-1.5747849941253662,1.6492750644683838,-0.0026701968163251877,0.011596295982599258,0.08546866476535797,0.05921060964465141,-7.902030944824219,-0.042282361537218094,-0.19999998807907104,-0.3632437288761139,0.760468065738678,3068.0
-0.6743115186691284,-1.4680979251861572,-1.5746690034866333,1.651256799697876,0.003068737220019102,0.006972730625420809,0.0848211795091629,0.057527992874383926,-7.905827522277832,-0.01094042882323265,-0.19999998807907104,-0.36537405848503113,0.7548900842666626,3069.0
-0.6577989459037781,-1.4680672883987427,-1.574599266052246,1.6531716585159302,0.008587336167693138,0.0024119550362229347,0.08449234813451767,0.05584472790360451,-7.909643650054932,0.0062213558703660965,-0.19999998807907104,-0.3674852252006531,0.7127945423126221,3070.0
-0.6412672400474548,-1.4679814577102661,-1.5745751857757568,1.6550077199935913,0.0138594601303339,-0.0015859813429415226,0.0843404233455658,0.05416199192404747,-7.913480281829834,0.028066571801900864,-0.19999998807907104,-0.36957740783691406,0.6009053587913513,3071.0
-0.6247171759605408,-1.4678428173065186,-1.574591040611267,1.6566985845565796,0.018840301781892776,-0.00406643096357584,0.08441229909658432,0.05248043313622475,-7.917336940765381,0.030473152175545692,-0.19999998807907104,-0.371650755405426,0.5420295596122742,3072.0
-0.6081501841545105,-1.4676544666290283,-1.574631690979004,1.6583291292190552,0.023569416254758835,-0.005752813071012497,0.08451364189386368,0.05080090090632439,-7.9212141036987305,0.04218136519193649,-0.19999998807907104,-0.3737054467201233,0.5984439849853516,3073.0
-0.5915669202804565,-1.4674187898635864,-1.574689269065857,1.6600395441055298,0.028121495619416237,-0.008220206946134567,0.08473753929138184,0.04912349581718445,-7.925111770629883,0.043286632746458054,-0.19999998807907104,-0.3728746771812439,0.6545506715774536,3074.0
-0.574966549873352,-1.4671375751495361,-1.574771523475647,1.661840796470642,0.03249300643801689,-0.011463862843811512,0.08497942239046097,0.04744625836610794,-7.929001331329346,0.047086093574762344,-0.19999998807907104,-0.3749183714389801,0.6718438267707825,3075.0
-0.5583481192588806,-1.4668126106262207,-1.5748862028121948,1.6636866331100464,0.03665954992175102,-0.01495286077260971,0.08526484668254852,0.04577169567346573,-7.932910919189453,0.057204000651836395,-0.19999998807907104,-0.3745071589946747,0.6300258636474609,3076.0
-0.5417112708091736,-1.466446042060852,-1.5750356912612915,1.6655083894729614,0.04058898612856865,-0.017878666520118713,0.08565817028284073,0.0440978966653347,-7.936816692352295,0.05214390903711319,-0.19999998807907104,-0.37653616070747375,0.5740604400634766,3077.0
-0.5250561833381653,-1.4660401344299316,-1.5752145051956177,1.6672977209091187,0.044276200234889984,-0.020047206431627274,0.0860065147280693,0.042427368462085724,-7.9407429695129395,0.04015238583087921,-0.19999998807907104,-0.37740814685821533,0.618004322052002,3078.0
-0.5083832144737244,-1.46559739112854,-1.575415015220642,1.669170618057251,0.047772862017154694,-0.022823886945843697,0.08624111860990524,0.04075895622372627,-7.94467830657959,0.014308914542198181,-0.17715072631835938,-0.3794110417366028,0.6855573058128357,3079.0
-0.4916914999485016,-1.46511971950531,-1.5756433010101318,1.6711432933807373,0.05108875036239624,-0.026531267911195755,0.08622383326292038,0.03932083398103714,-7.948614120483398,0.01682201772928238,-0.18336114287376404,-0.3813959062099457,0.7411640882492065,3080.0
-0.47498005628585815,-1.4646087884902954,-1.5759086608886719,1.6731762886047363,0.05424163118004799,-0.03100537322461605,0.08623635023832321,0.037822481244802475,-7.952574729919434,0.02103116363286972,-0.177517831325531,-0.38336291909217834,0.7869372367858887,3081.0
-0.4582482874393463,-1.4640663862228394,-1.5762187242507935,1.675258755683899,0.05721881613135338,-0.036111630499362946,0.08629634976387024,0.036384087055921555,-7.956549644470215,0.018358927220106125,-0.18362846970558167,-0.3853122293949127,0.7442368268966675,3082.0
-0.4414956867694855,-1.4634941816329956,-1.5765798091888428,1.6772863864898682,0.05999113246798515,-0.04063969478011131,0.08633444458246231,0.03488673269748688,-7.960549354553223,0.03524771332740784,-0.18807825446128845,-0.38724398612976074,0.6741293668746948,3083.0
-0.424722820520401,-1.462894320487976,-1.5769861936569214,1.679221510887146,0.0625457763671875,-0.04421461746096611,0.08654661476612091,0.03334686532616615,-7.964571952819824,0.0482570119202137,-0.1913185864686966,-0.38915836811065674,0.7317571043968201,3084.0
-0.4079306125640869,-1.4622688293457031,-1.5774283409118652,1.681236982345581,0.06492172926664352,-0.0485825315117836,0.08689433336257935,0.03177722170948982,-7.968616485595703,0.03622597083449364,-0.19367818534374237,-0.39105552434921265,0.7791938185691833,3085.0
-0.39111822843551636,-1.4616196155548096,-1.5779141187667847,1.683332920074463,0.0671086385846138,-0.05360357090830803,0.08712740987539291,0.030187124386429787,-7.972682476043701,0.04134626314043999,-0.19539645314216614,-0.3929356038570404,0.75186687707901,3086.0
-0.37428489327430725,-1.4609485864639282,-1.5784502029418945,1.6854034662246704,0.06908346712589264,-0.05825520306825638,0.08741753548383713,0.028582492843270302,-7.976768970489502,0.05693534016609192,-0.19011662900447845,-0.39479878544807434,0.7957472801208496,3087.0
-0.3574308454990387,-1.4602577686309814,-1.5790327787399292,1.6875410079956055,0.07086304575204849,-0.06351079046726227,0.08786970376968384,0.02703326940536499,-7.980869770050049,0.04211203008890152,-0.19280292093753815,-0.396645188331604,0.665300726890564,3088.0
-0.34055542945861816,-1.4595491886138916,-1.5796679258346558,1.6895451545715332,0.07241158932447433,-0.06698542833328247,0.08817940950393677,0.025460761040449142,-7.984991550445557,0.020435070618987083,-0.1858961135149002,-0.3984749913215637,0.5901353359222412,3089.0
-0.3236599862575531,-1.4588251113891602,-1.5803377628326416,1.691467523574829,0.07374626398086548,-0.06943505257368088,0.08827850967645645,0.023959940299391747,-7.989125728607178,0.01789752021431923,-0.18972954154014587,-0.39996659755706787,0.656177818775177,3090.0
-0.306745320558548,-1.458087682723999,-1.581032156944275,1.6934620141983032,0.07490433007478714,-0.07279080152511597,0.08835799992084503,0.022422660142183304,-7.993278503417969,0.01832706853747368,-0.16816891729831696,-0.40176650881767273,0.6942832469940186,3091.0
-0.2898106873035431,-1.4573386907577515,-1.581760048866272,1.6954898834228516,0.07587570697069168,-0.07667037099599838,0.0884481891989708,0.0211020614951849,-7.997429847717285,0.039973363280296326,-0.17682059109210968,-0.4035502076148987,0.6770108342170715,3092.0
-0.2728557884693146,-1.4565799236297607,-1.5825268030166626,1.697485327720642,0.07667476683855057,-0.08031575381755829,0.08875978738069534,0.01969723589718342,-8.001606941223145,0.06531854718923569,-0.16713817417621613,-0.40531787276268005,0.7341289520263672,3093.0
-0.2558809220790863,-1.4558131694793701,-1.5833299160003662,1.6995607614517212,0.0772973820567131,-0.08474376797676086,0.0893305242061615,0.018391720950603485,-8.005793571472168,0.06997612118721008,-0.1407175362110138,-0.4070696234703064,0.7758014798164368,3094.0
-0.2388853132724762,-1.4550402164459229,-1.5841773748397827,1.7017240524291992,0.0777462050318718,-0.08974224328994751,0.08995340019464493,0.01735331118106842,-8.009974479675293,0.08114242553710938,-0.1261366605758667,-0.40880560874938965,0.8140496015548706,3095.0
-0.22186806797981262,-1.4542627334594727,-1.585074782371521,1.7039796113967896,0.07804591953754425,-0.09526373445987701,0.0906921997666359,0.01646428368985653,-8.01416015625,0.05625680834054947,-0.11170180141925812,-0.41052597761154175,0.6671881079673767,3096.0
-0.20482827723026276,-1.4534822702407837,-1.5860273838043213,1.706107258796692,0.07820399850606918,-0.09877613931894302,0.0911857858300209,0.015723660588264465,-8.018350601196289,0.042327605187892914,-0.09334005415439606,-0.41223087906837463,0.6959872841835022,3097.0
-0.18776720762252808,-1.4527002573013306,-1.587015151977539,1.7083044052124023,0.07824587821960449,-0.10268212854862213,0.09154316782951355,0.015169513411819935,-8.022541046142578,0.0501532256603241,-0.0794822946190834,-0.41392043232917786,0.5965642929077148,3098.0
-0.17068415880203247,-1.4519177675247192,-1.5880420207977295,1.7103965282440186,0.07819271087646484,-0.10522843152284622,0.09198106825351715,0.014756405726075172,-8.02673625946045,0.03770744428038597,-0.042927663773298264,-0.4136580526828766,0.6085347533226013,3099.0
-0.1535801887512207,-1.4511358737945557,-1.5890942811965942,1.7125349044799805,0.0780576840043068,-0.10793805122375488,0.0922967717051506,0.014708894304931164,-8.030895233154297,0.06353820115327835,-0.024873768910765648,-0.4153347611427307,0.5714845061302185,3100.0
-0.13645483553409576,-1.4503552913665771,-1.5901737213134766,1.7146505117416382,0.07788063585758209,-0.1101408302783966,0.09287098050117493,0.014844011515378952,-8.035054206848145,0.03395502269268036,-0.011172494851052761,-0.41699638962745667,0.569491982460022,3101.0
-0.11930833011865616,-1.449576497077942,-1.5912750959396362,1.7168169021606445,0.07767419517040253,-0.11231553554534912,0.09314873814582825,0.015119479969143867,-8.039216995239258,0.02332494407892227,0.02900484949350357,-0.41789406538009644,0.37219488620758057,3102.0
-0.1021401584148407,-1.448799729347229,-1.5923982858657837,1.7187541723251343,0.07746364921331406,-0.11179240047931671,0.09331948310136795,0.015796970576047897,-8.043351173400879,-0.0016815457493066788,0.07136715948581696,-0.4195326566696167,0.24269632995128632,3103.0
-0.08495261520147324,-1.448025107383728,-1.593516230583191,1.720545768737793,0.07728751748800278,-0.10949872434139252,0.0932377278804779,0.01689847558736801,-8.047462463378906,-0.01663605496287346,0.09221174567937851,-0.42115649580955505,0.19156646728515625,3104.0
