timeTick, n_in0, n_in1, n_in2, n_in3, n_in4, n_in5, n_in6, n_in7, n_in8, n_in9, n_in10, n_in11, n_in12, n_out0, n_out1, n_out2, n_out3, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
103605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153578758239746, 0.10016503185033798, 0.0334329679608345, -0.24247723531704343, -0.9651153666185337, 0.49283728984533637
103615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155615746974945, 0.10030781477689743, 0.03354089707136154, -0.3487955962475703, -0.8021862008509402, 0.604676365789781
103625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164684593677521, 0.10034608840942383, 0.03347492218017578, -0.27254566723305634, -0.9759462653695437, 0.7247889454136217
103635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163006722927094, 0.10034256428480148, 0.03348330035805702, -0.25045320092655365, -1.0014856469101119, 0.7211962214062672
103645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115754023194313, 0.10030566155910492, 0.033583223819732666, -0.3279370008169032, -0.7110290350478863, 0.6030706107682632
103665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163599044084549, 0.10035056620836258, 0.03343898430466652, -0.28256807324672145, -1.02356345231982, 0.711339299000347
103675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164533346891403, 0.10035598278045654, 0.033396124839782715, -0.3252450450570762, -0.9946535055164816, 0.6998583225407125
103715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155830323696136, 0.10021448135375977, 0.03354049474000931, -0.31359522988385324, -0.7955437477431531, 0.5517152939105059
103735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11166808754205704, 0.10028637200593948, 0.03346111997961998, -0.30394751367428335, -0.9635317507836305, 0.6637363051508453
103765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162921786308289, 0.10036601126194, 0.03347990661859512, -0.23743733571077014, -0.9242861456262403, 0.7146970491695036
103805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163468658924103, 0.10035331547260284, 0.03348083421587944, -0.27481848872196696, -0.953467161143152, 0.7080445122360755
103865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156293749809265, 0.10030332207679749, 0.03352269530296326, -0.31282902420143976, -0.8046038989871818, 0.5993963625954917
103925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153309792280197, 0.10015963762998581, 0.033471811562776566, -0.2231418415311485, -0.9329085695200661, 0.4854756769352183
103975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165033280849457, 0.10036376863718033, 0.03347466513514519, -0.26747589966626384, -0.984158509625729, 0.6953237060815536
104015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157052218914032, 0.10028661787509918, 0.033518560230731964, -0.3698244947849281, -0.7747829145716878, 0.6091335156466976
104025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153403669595718, 0.10017993301153183, 0.03346962854266167, -0.24051650414934295, -0.939765505134261, 0.4960189336827143
104035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153403669595718, 0.10017993301153183, 0.03346962854266167, -0.24051650414934295, -0.939765505134261, 0.4960189336827143
104265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163149029016495, 0.1003614291548729, 0.03343546390533447, -0.27768338898781825, -0.9869593264003811, 0.7120161501603605
104315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157769709825516, 0.10029318928718567, 0.03351081907749176, -0.3472502981253333, -0.780086798065355, 0.6119241927806183
104375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11166342347860336, 0.10027632862329483, 0.0334266759455204, -0.2800775394312459, -0.9960032586483862, 0.6570865668113631
104415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155825108289719, 0.10030900686979294, 0.03356390446424484, -0.2822798683409448, -0.7418304276557706, 0.6151079768691124
104425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165662854909897, 0.10035628825426102, 0.03348270431160927, -0.2405526479142352, -0.9724572435487175, 0.7002627454274211
104445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163073778152466, 0.10034633427858353, 0.033457666635513306, -0.26208569498039047, -0.9637400505065159, 0.7050337733885856
104455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164084076881409, 0.10036362707614899, 0.0334453210234642, -0.29838839722801, -0.9847522537933173, 0.70804057952222
104475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156760901212692, 0.10030461847782135, 0.03354332596063614, -0.35080136279965063, -0.8360591939359097, 0.6210102198124379
104485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163865029811859, 0.10036435723304749, 0.03344646468758583, -0.30491530512573184, -1.014672644236697, 0.7115247474375378
104495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11160658299922943, 0.10032538324594498, 0.0333535373210907, -0.15150678933937828, -0.8669100398907688, 0.7221915991397165
104595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162484437227249, 0.1003505140542984, 0.033455610275268555, -0.2616459420120145, -0.9414050715672602, 0.7075586673307513
104625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155825108289719, 0.10027040541172028, 0.03348799794912338, -0.36328180650296077, -0.8565287738952918, 0.6056444132936342
104685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11152192205190659, 0.10016084462404251, 0.03340907022356987, -0.2857170319853628, -0.959838936490371, 0.5107924653334776
104745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11158295720815659, 0.10019809752702713, 0.03351520374417305, -0.35185781174130065, -0.7985853300023962, 0.5465537345430044
104775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163046211004257, 0.10036526620388031, 0.03347577527165413, -0.24756523087246607, -0.9565567895058109, 0.7084540911396286
104785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115257740020752, 0.10017940402030945, 0.03346312418580055, -0.24372220563616556, -0.9348447753306459, 0.48827268637696025
104795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116519421339035, 0.10037250816822052, 0.03344270959496498, -0.2859060720562072, -1.004449726061182, 0.7069954713137332
104805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153190582990646, 0.10018648952245712, 0.033476922661066055, -0.23439380560743517, -0.9329757588603798, 0.49003025025135166
104815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115509569644928, 0.1002977192401886, 0.03354154899716377, -0.3093214676511143, -0.7693575802985038, 0.6217340865319784
104835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164078116416931, 0.10035859793424606, 0.033440571278333664, -0.2783627083298281, -0.9748612000622927, 0.7139709872888297
104855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115519106388092, 0.10028255730867386, 0.03355652466416359, -0.3255183003906316, -0.7752206490050355, 0.6091457933161553
104865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163318157196045, 0.1003652885556221, 0.03345354646444321, -0.2879990914316589, -0.9744234386772632, 0.7199620938087569
104875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165940016508102, 0.10035710781812668, 0.033486656844615936, -0.2523397320238561, -0.9468118978751647, 0.7074530918109989
104885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11167497932910919, 0.1002759262919426, 0.03344590589404106, -0.2997695021650874, -0.9712768459081076, 0.6601246427183637
104895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165717244148254, 0.10030007362365723, 0.03344208747148514, -0.26566202611091416, -0.9477871783189755, 0.6456235187285915
104905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163504421710968, 0.10037796944379807, 0.03344239294528961, -0.299572914604577, -0.988034647563012, 0.7117749422575321
104915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153707653284073, 0.10016123205423355, 0.03347145393490791, -0.26497637186792883, -0.9129100103061774, 0.5049296150470476
104925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154286563396454, 0.1001790314912796, 0.03344690427184105, -0.271921639275698, -0.9243239920855899, 0.49333256971155165
104935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154119670391083, 0.10016179829835892, 0.03346114233136177, -0.24089387634638737, -0.8955867085234388, 0.49684222122079896
104945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164004355669022, 0.10035738348960876, 0.03342418745160103, -0.2940586722865437, -0.9669226443382115, 0.7066929523269437
104955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164848506450653, 0.10034868121147156, 0.03344596549868584, -0.2847666685010793, -0.9427862813291767, 0.7058978265133881
104965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163025349378586, 0.10035824775695801, 0.03342867270112038, -0.2863932016147427, -0.9666608245670432, 0.7013964781538498
104975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157833784818649, 0.10030262917280197, 0.03351809084415436, -0.3562386213531026, -0.8148923969393707, 0.6000410900597949
104985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164475232362747, 0.10036477446556091, 0.03345676138997078, -0.24373811777304671, -0.9642147488019077, 0.7024322681053853
104995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156526952981949, 0.10030602663755417, 0.0335303358733654, -0.35486521502693164, -0.7633499794350769, 0.6057507902434458
105005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154984682798386, 0.10018468648195267, 0.0334356352686882, -0.28241669510531314, -0.933474673051478, 0.5020324672557008
105015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157558858394623, 0.10023920983076096, 0.03353540971875191, -0.2999048274665342, -0.8071823323547278, 0.5595126742713701
105025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11165712028741837, 0.10027444362640381, 0.03348703309893608, -0.2883887784285282, -0.9713900627060355, 0.6572413006152489
105035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164727061986923, 0.10035502165555954, 0.03343901038169861, -0.2890799196547366, -1.0200537380438277, 0.7068565386444543
105045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153218895196915, 0.10019707679748535, 0.03345688804984093, -0.25817956387456964, -0.8695520736347646, 0.49076924784949433
105055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11153164505958557, 0.10017117857933044, 0.03348145633935928, -0.28803222479928875, -0.9295305274978887, 0.497065757281571
105065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164409667253494, 0.10036121308803558, 0.033438537269830704, -0.3073884200414922, -1.0006279289191866, 0.7063956881772618
105075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116422712802887, 0.10035079717636108, 0.03344467654824257, -0.2744936094893247, -0.9837768497758077, 0.7088238212579946
105085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163336783647537, 0.10038433969020844, 0.033449459820985794, -0.2978973677399084, -0.9852818130702872, 0.7069736869654155
105115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163336783647537, 0.10038433969020844, 0.033449459820985794, -0.2978973677399084, -0.9852818130702872, 0.7069736869654155
105175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164101958274841, 0.10035953670740128, 0.033497728407382965, -0.2612663793962068, -0.9752110954090085, 0.7234319254536614
105185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163710802793503, 0.10034576803445816, 0.033468227833509445, -0.2295661538849321, -0.9958840704653653, 0.7025259416550175
105205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162985116243362, 0.10035832971334457, 0.033439960330724716, -0.2720431650797832, -0.9665181291585156, 0.7072828863725876
105215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162985116243362, 0.10035832971334457, 0.033439960330724716, -0.2720431650797832, -0.9665181291585156, 0.7072828863725876
105235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162588000297546, 0.1003723219037056, 0.03345172107219696, -0.2861525697231796, -0.9910976154457956, 0.7186911356287198
105255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154648661613464, 0.10017064958810806, 0.03343990445137024, -0.25847887747805326, -0.9196815298934666, 0.4971596166188948
105265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11152780801057816, 0.1001725122332573, 0.0334467887878418, -0.2502339498520029, -0.9185231645782324, 0.4858967480123467
105275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163949221372604, 0.10035884380340576, 0.03342873603105545, -0.30906819374594885, -1.017109361764028, 0.6942907877126431
105285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1116386204957962, 0.10036992281675339, 0.03349350765347481, -0.26811002653259935, -0.9495417011764005, 0.716948817268369
105295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164455115795135, 0.10034770518541336, 0.03345537185668945, -0.28312725484810075, -0.9463303331973236, 0.7074847146937017
105325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157222092151642, 0.10029914230108261, 0.0335405096411705, -0.35317028685446056, -0.8074992765978379, 0.6173753939366755
105335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163628846406937, 0.1003841832280159, 0.03345268964767456, -0.269878347237846, -1.0161360580648875, 0.7006103296346824
105345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162420362234116, 0.1003568097949028, 0.033415552228689194, -0.29716060501014385, -0.9649366190873536, 0.7145262949345023
105355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11158616840839386, 0.10021451860666275, 0.03357373923063278, -0.2998366351831628, -0.791728002908684, 0.5590551821157199
105365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11162177473306656, 0.10035020858049393, 0.033495690673589706, -0.24063668834718624, -0.9934755081675348, 0.7169999198788792
105375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11155778914690018, 0.1002814844250679, 0.03353509306907654, -0.36225424579214033, -0.8299661937205656, 0.6028991883255309
105385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163750290870667, 0.10034685581922531, 0.03341509774327278, -0.2945144020829387, -1.010949290170828, 0.7134391212434407
105395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164069920778275, 0.10036084055900574, 0.03341998532414436, -0.3121001070432027, -1.002663714839258, 0.6970491372423516
105405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11154476553201675, 0.10017788410186768, 0.03345836326479912, -0.26247697490749183, -0.9554874777724649, 0.4990114646070687
105415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11156193912029266, 0.10030431300401688, 0.033557433634996414, -0.3396250849914424, -0.7941846378173238, 0.6229207505472452
105425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11157827824354172, 0.10029727220535278, 0.03354895859956741, -0.32501168332483427, -0.783805891181089, 0.6151323169844484
105435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115749403834343, 0.10022540390491486, 0.03353383019566536, -0.35491871648651485, -0.8064612107581297, 0.5608389869196471
105455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115599125623703, 0.1002822145819664, 0.033530909568071365, -0.30796853779606964, -0.788067652742825, 0.6144036777447227
105465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11152946949005127, 0.10017120838165283, 0.033443208783864975, -0.26233614191494947, -0.9043864706217448, 0.49999291403462237
105475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163083463907242, 0.10036297142505646, 0.03343820571899414, -0.2999902526359086, -0.9483508665216789, 0.7083255384268499
105485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11164388805627823, 0.10036265850067139, 0.03346559777855873, -0.2866413716046899, -0.9543047838941732, 0.7061745746172546
105495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163223534822464, 0.10036897659301758, 0.03344062343239784, -0.32510530188369285, -1.0115322231953314, 0.7135405508889267
105505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11151653528213501, 0.10017655789852142, 0.033426862210035324, -0.3004527235957513, -0.9510524198644816, 0.49559421945878607
105515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11163114756345749, 0.10035499185323715, 0.03349141776561737, -0.26753375123169815, -0.9865353896054785, 0.6971096351220002
105525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115369126200676, 0.10018063336610794, 0.033448588103055954, -0.24872356663238812, -0.9099639593247275, 0.4901644993972602
105535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11161494255065918, 0.10035981982946396, 0.03346164524555206, -0.29170401916012484, -0.9863466772521292, 0.7063969646705233
